,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5881,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: I. Allegro assai",3JOMkN4DWz6lnEODnF8khV,27,0.417,0.176,4,-15.004,1,0.0357,0.977,0.506,0.105,0.359,141.452,324693,4
5882,Patrick Walker-Stiggs,Spirit,4dL3q3lZXkhDY81OxwUYLP,61,0.418,0.0633,5,-17.392,1,0.0462,0.995,0.951,0.098,0.141,134.205,202757,4
5883,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 3",505HycRBgHIY8vJUJRnxSR,27,0.489,0.396,1,-12.329,1,0.0306,0.854,0.45,0.0957,0.456,108.162,98573,4
5884,Gaullin,Moonlight,7COq4g77Lk81xC5vZwfnIs,55,0.811,0.721,1,-5.739,1,0.099,0.0648,0.015,0.263,0.346,124.952,173216,4
5885,Calibre 50,Salió A La Perfección,7L1hiumuXST9N4YgaF0JHs,65,0.747,0.396,0,-6.872,1,0.0358,0.672,0.0,0.13,0.84,136.801,191253,3
5886,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: II. Andante",7sWA4xMHPV2pIAJT8ccbXY,26,0.333,0.0487,4,-22.995,1,0.0381,0.986,0.856,0.161,0.117,103.555,287787,4
5887,BabyJake,BLUE CELLOPHANE,0tpsGNKhQwqTlj2XZ03ql2,58,0.686,0.453,0,-8.452,1,0.0274,0.492,0.00694,0.166,0.307,114.992,181200,4
5888,Free Worship,Already Done,2bcjiEmggC5r06kuLuwGIm,58,0.46,0.596,0,-7.813,0,0.0336,0.038,0.0,0.165,0.231,130.136,324280,4
5889,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 564: III. Allegretto",63VnMzaY3E3OEYjpEn2jgH,25,0.447,0.0939,7,-20.802,1,0.0437,0.965,0.571,0.146,0.405,114.419,326440,4
5890,Dave East,Mama I Made It,6CBycYq5GQc8XZqsMJSfqe,57,0.498,0.817,2,-4.396,1,0.366,0.0543,0.0,0.373,0.372,78.533,277280,4
5891,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: III. Presto",6dUBOzjMTdPoqtOFDkvP9P,26,0.546,0.254,4,-15.056,1,0.0425,0.981,0.731,0.348,0.671,91.94,154147,4
5892,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: I. Allegro",7wd4NSGloP4pkJ8xpeZTDE,26,0.396,0.215,9,-13.539,1,0.0359,0.965,0.0678,0.101,0.197,145.336,169747,4
5893,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: II. Andante",1ZhDgZpc1DTycGtKOeepey,26,0.263,0.0695,6,-18.349,0,0.0368,0.98,0.117,0.118,0.077,95.042,153387,4
5894,El Bebeto,Mi Persona Preferida,1cGLvBYglYjIi3ikty2lBe,65,0.699,0.397,7,-5.038,1,0.0328,0.499,0.0,0.376,0.493,80.979,208520,4
5895,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: I. Allegro maestoso",6YYptXVvaR8mMuiIdx1XDD,25,0.341,0.259,1,-14.501,1,0.0344,0.98,0.835,0.119,0.396,128.142,323453,4
5896,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: III. Allegro molto",7I4XdV9FWzf6qB4bA3GrTM,26,0.537,0.326,4,-14.428,1,0.0397,0.979,0.672,0.114,0.855,131.762,90867,3
5897,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 4",3YxHiy9zVmTkjc2bYYTdld,25,0.356,0.271,11,-14.755,1,0.0497,0.911,0.169,0.0826,0.298,182.545,158480,3
5898,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: II. Andante",3PIz6QvkoD7EeJIalks4RS,25,0.317,0.0368,6,-24.438,1,0.0411,0.985,0.495,0.202,0.123,120.966,345520,3
5899,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 5",4k1AdC9zBPoHdGT2D4aGtM,25,0.496,0.183,6,-16.902,1,0.0411,0.887,0.341,0.14,0.331,117.163,121638,4
5900,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: III. Molto allegro",6GcdEYyHNRiXJ9pntw1xtk,25,0.596,0.157,6,-14.893,1,0.0384,0.979,0.765,0.261,0.653,135.131,141787,4
5901,99 Neighbors,Fuck No (feat. Brasstracks & PhiloSofie),0WQZG47PGOUzuQuMpB8gC0,57,0.817,0.487,0,-6.585,1,0.474,0.545,0.0,0.336,0.65,70.949,231602,4
5902,Snoh Aalegra,Whoa,2E0UymXqHER6j37pBoHTC0,59,0.665,0.516,0,-11.27,0,0.0642,0.121,0.00152,0.105,0.494,93.983,199179,4
5903,Drake,A Night Off (feat. Lloyd),3lkkkYc1wBj5l3FVlpqvP6,59,0.611,0.508,11,-5.573,0,0.0741,0.374,3.87e-06,0.168,0.368,103.612,193963,4
5904,Akon,GET MONEY,7LUYiyveoCa10mdkdFW7gZ,63,0.82,0.648,2,-7.448,1,0.19,0.301,0.0,0.0819,0.502,133.052,221328,4
5905,Wolfgang Amadeus Mozart,Adagio et fugue en ut mineur KV 546/526,0D0JEez8RwhZBJYfK43oZy,21,0.358,0.122,5,-16.447,0,0.0344,0.909,0.804,0.0872,0.0644,100.629,481667,4
5906,Quality Control,Frosted Flakes,2ngLCsaDgirvx3aNgejilJ,58,0.958,0.609,0,-5.075,0,0.206,0.0583,0.0,0.0887,0.249,130.042,258741,4
5907,D Smoke,Honey Jack,0v6MUKTOq57vrD9ODv3Gvc,59,0.604,0.57,0,-8.74,1,0.183,0.204,1.36e-05,0.119,0.234,79.845,266000,4
5908,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 594",2CBRVdkfoYVZY6LyB6fHXu,20,0.0986,0.128,5,-15.304,1,0.0417,0.818,0.265,0.103,0.0875,79.394,572293,4
5909,NAV,Ralo,4m21W5fWeVx63he1dNgGlM,58,0.863,0.485,6,-8.44,0,0.387,0.299,0.0,0.109,0.518,145.945,184634,4
5910,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 616",0QrSoCiZyvqceNqxRXdDUI,17,0.127,0.00911,5,-29.556,1,0.0421,0.989,0.229,0.118,0.15,169.903,410600,4
5911,Bells of Salzburg Cathedral,Glocken (Salzburger Dom),5dXg7NUoBeOcIgw293c6sZ,20,0.269,0.0941,1,-28.374,0,0.0302,0.966,0.81,0.0998,0.0363,109.357,74213,4
5912,Wolfgang Amadeus Mozart,Adagio en si mineur KV 540,7F9NwvymzGig94DylEdkUZ,17,0.106,0.0723,2,-27.342,1,0.0429,0.865,0.856,0.181,0.115,77.277,377733,4
5913,Sheff G,Flows,7k4fn2FDvkXyEpZeXHYYWV,58,0.841,0.481,6,-8.165,0,0.137,0.269,0.00128,0.08,0.822,137.973,153522,4
5914,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 608",2f174uzKQ8yMhSmlx3618v,18,0.171,0.0803,5,-18.051,0,0.0376,0.901,0.446,0.22,0.0805,105.94,682707,4
5915,Franz Xaver Wolfgang Mozart,Engel Gottes künden,3695R1loO5MwDPtALd2QZ1,19,0.476,0.0638,7,-22.355,1,0.0368,0.897,0.00118,0.094,0.348,105.899,215068,4
5916,Wolfgang Amadeus Mozart,Allegro et fugue en sol mineur KV 312/401,57DmfJ6EvuK8dpriL9YR6n,17,0.0727,0.22,7,-15.647,0,0.038,0.646,0.948,0.0893,0.0425,65.517,680693,3
5917,Wolfgang Amadeus Mozart,Intada et fugue en ut majeur KV 399,30ohghYCkVAZ350CO4OX4N,16,0.154,0.116,0,-15.823,1,0.0325,0.823,0.933,0.0696,0.0545,69.437,379800,4
5918,Louis The Child,Big Time - X Games Theme,4ojhiplIMLGSC5bx0YVavB,56,0.814,0.529,1,-10.46,1,0.0875,0.00247,0.818,0.114,0.435,133.016,209887,4
5919,Wolfgang Amadeus Mozart,"Vesperae solennes de confessore, K. 339: V. Laudate dominum",4ygrWOSBVtqIN4i6cc1ivb,19,0.214,0.124,5,-21.305,1,0.0414,0.951,0.531,0.108,0.04,112.333,270223,3
5920,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: Ia. Exsultate, jubilate",73cHbXJD9FBsf6AMBrfn4v,18,0.386,0.0982,5,-23.098,1,0.0438,0.977,0.147,0.172,0.225,115.463,292137,4
5921,Wolfgang Amadeus Mozart,"Piano Concerto No.21 in C, K.467: 2. Andante",3UrvlZmTHrOqVBikugybrY,15,0.24,0.025,5,-30.016,1,0.0336,0.984,0.953,0.0938,0.0983,81.346,463000,1
5922,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: II. Tu virginum corona",4lScjZZC31jviWksrTGIEH,17,0.307,0.0486,9,-24.486,1,0.0486,0.978,0.369,0.102,0.128,122.208,361211,4
5923,Wolfgang Amadeus Mozart,"Serenade in G, K.525 ""Eine kleine Nachtmusik"": 2. Romance (Andante)",5VMkUBRXqN0IgYS0VppwO5,16,0.156,0.0366,0,-30.21,1,0.0424,0.93,0.662,0.0928,0.0958,168.241,366000,5
5924,Josh A,Fearless,6CLLUjyPoBttw36tzpGhJJ,61,0.774,0.668,1,-6.79,1,0.316,0.137,0.0,0.424,0.507,140.099,140156,4
5925,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: Ib. Rezitativ. Tandem advenit hora",6OTKpQpEs5Qh6GfkFnOX2G,17,0.519,0.0453,2,-25.378,1,0.0769,0.981,0.00167,0.122,0.0772,86.225,57653,1
5926,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: III. Alleluja",7b6ua6s4ZNohYXaMrZRc06,17,0.456,0.121,5,-19.811,1,0.0469,0.98,0.488,0.0851,0.277,119.921,167210,4
5927,Wolfgang Amadeus Mozart,"Church Sonata in C Major, K. 278",1suyKij1DhqcoNje7oG7hc,16,0.45,0.0936,0,-21.722,1,0.0353,0.835,0.912,0.11,0.239,127.989,237263,4
5928,Wolfgang Amadeus Mozart,"Clarinet Concerto in A Major, K. 622: II. Adagio (Arr. for Clarinet & String Quartet)",2RIJmYidtAU5IYm7n526uz,15,0.168,0.0366,2,-23.689,1,0.0397,0.981,0.278,0.0985,0.0698,92.711,396397,4
5929,Wolfgang Amadeus Mozart,"Adagio in F Major, Anh. 94",2RyNFzBa7HEuqjsmSdA4P1,15,0.17,0.0896,5,-23.678,1,0.0491,0.975,0.719,0.15,0.0935,80.285,303688,4
5930,Wolfgang Amadeus Mozart,"Clarinet Quintet in A Major, K. 581: II. Larghetto",2eLNI2ikp45UMvRH6RzxcT,16,0.0977,0.023,2,-27.3,1,0.0409,0.938,0.473,0.0816,0.0603,83.545,349690,4
5931,Wolfgang Amadeus Mozart,"Mass in C Major, K. 317 ""Krönung"": VI. Agnus Dei",4D8Acu4HGLbA3X0Fm7z1MX,16,0.239,0.113,0,-21.72,1,0.0367,0.906,0.922,0.11,0.0766,92.22,364073,4
5932,Wolfgang Amadeus Mozart,"Concerto for Flute, Harp, and Orchestra in C, K.299: 2. Andantino",4U8QDrfcvnBSKj6IS9wQDJ,14,0.235,0.0778,0,-26.35,1,0.0381,0.913,0.253,0.14,0.0743,100.018,506693,4
5933,Wolfgang Amadeus Mozart,"Symphony No.25 in G minor, K.183: 2. Andante",4oIXwz9RTkXH0TWyWTU25c,13,0.176,0.0172,10,-31.339,1,0.0374,0.977,0.0287,0.185,0.0396,139.783,357760,3
5934,Wolfgang Amadeus Mozart,"Adagio in B Minor, K.540",4pPNTXymFcAWItz6BBJmcI,14,0.363,0.00606,11,-30.892,0,0.0509,0.995,0.92,0.0947,0.145,89.49,473333,4
5935,Wolfgang Amadeus Mozart,"String Quintet in G Minor, K.516: 1. Allegro",5BlEvG6kiTY9yxw6744uwZ,13,0.402,0.137,7,-16.55,0,0.0398,0.972,0.15,0.0706,0.236,137.517,644000,4
5936,Wolfgang Amadeus Mozart,"Ave verum corpus, K. 618",6XXtZPjGyAoDIAVXRy7x0R,15,0.0724,0.106,2,-23.764,1,0.0424,0.948,0.973,0.079,0.0369,78.786,173284,5
5937,Wolfgang Amadeus Mozart,"Ave verum corpus, K.618",6hZ30gCsQnoTrCKTAatLvk,15,0.063,0.0356,2,-29.478,1,0.0576,0.964,0.835,0.322,0.0355,72.991,216827,4
5938,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 I Allegro",7FlSsV7QhQ7zerGwtuV7Pb,14,0.357,0.606,0,-13.553,1,0.0292,0.914,0.883,0.143,0.82,112.266,223887,4
5939,Wolfgang Amadeus Mozart,"Symphony No.41 In C, K.551 - ""Jupiter"": 2. Andante cantabile",0W1nkYFquF5zjnGqHMbAJO,11,0.192,0.0486,5,-26.202,1,0.0399,0.977,0.885,0.142,0.0397,112.216,538627,1
5940,Wolfgang Amadeus Mozart,"Symphony No.35 in D, K.385 ""Haffner"": 2. Andante",0igIDOnU9sGAwfkEjwQYX5,10,0.234,0.0135,2,-28.569,1,0.0424,0.979,0.465,0.124,0.0802,77.218,397280,4
5941,Wolfgang Amadeus Mozart,"Serenade in B flat, K.361 ""Gran partita"": 3. Adagio",2S8zq9Ln6IwpwAgHIm8wTm,11,0.151,0.0295,2,-27.39,1,0.0348,0.993,0.935,0.137,0.0354,68.771,344000,4
5942,Wolfgang Amadeus Mozart,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": 1. Allegro aperto",4zPoFjaE5e5xjUT7DA0Lyr,11,0.388,0.156,9,-19.316,1,0.0403,0.966,0.463,0.108,0.406,130.617,555000,4
5943,Wolfgang Amadeus Mozart,"Piano Sonata in F Major, KV 547a (Anh.135) I Allegro",5jSalYUc7nnPZAOiujiCeq,8,0.486,0.468,5,-17.978,1,0.0315,0.919,0.908,0.16,0.709,139.735,256335,3
5944,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 II Andante",6FdJBq6njRsYbr8cElovGM,12,0.364,0.543,5,-15.688,1,0.0303,0.928,0.923,0.192,0.674,115.269,175669,1
5945,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 III Allegro",6cjR6XRGd3OIf7RC1JqQZ7,12,0.294,0.561,0,-14.838,1,0.0321,0.918,0.871,0.143,0.774,108.204,220127,4
5946,Wolfgang Amadeus Mozart,"Symphony No.40 in G minor, K.550: 1. Molto allegro",6zOubXhusWowfX8WkaCBMv,12,0.404,0.193,7,-18.279,0,0.038,0.977,0.882,0.12,0.253,106.236,463000,4
5947,Wolfgang Amadeus Mozart,"Clarinet Concerto in A, K.622: 2. Adagio",7MlDjghHbTHztSx8tSosRw,12,0.0796,0.0294,2,-23.087,1,0.0403,0.979,0.869,0.0886,0.0395,81.993,467000,4
5948,Wolfgang Amadeus Mozart,"Piano Trio In C, K.548: 1. Allegro - Live",0UQiH8C8kifCvSnWe5k5ti,9,0.42,0.0839,0,-24.15,1,0.0417,0.976,0.625,0.127,0.529,141.405,419000,4
5949,Wolfgang Amadeus Mozart,"Divertimento (Piano Trio) In B Flat, K.254: 1. Allegro assai - 1987 Recording",0XLmNtL1ftIiFrjxAevZLS,7,0.45,0.124,10,-22.186,1,0.0415,0.969,0.529,0.112,0.53,147.95,383333,4
5950,Wolfgang Amadeus Mozart,"Serenade In D, K.320 ""Posthorn"": 5. Andantino",0aWsUH8LT5DQTn1N0Vi5eZ,8,0.235,0.0678,7,-21.93,0,0.0357,0.942,0.77,0.166,0.0727,108.58,314000,3
5951,Wolfgang Amadeus Mozart,"Violin Concerto No. 1 in B-Flat Major, K. 207: I. Allegro moderato",11uaEWmk73daSPaUJeJ5Gl,9,0.385,0.0834,10,-23.022,1,0.0454,0.962,0.646,0.134,0.437,118.494,439867,4
5952,Wolfgang Amadeus Mozart,"Piano Sonata No.7 In C, K.309: 2. Andante, un poco adagio",15yjopxm0ruM62dKLd9L9p,9,0.393,0.028,5,-26.045,1,0.0692,0.994,0.916,0.127,0.203,76.499,397000,3
5953,Wolfgang Amadeus Mozart,"Piano Concerto No. 14 in E-Flat Major, K. 449: 2. Andantino",1lg6cnmKLCzYgQMr9vJ8i7,8,0.236,0.0779,10,-22.179,1,0.0369,0.985,0.829,0.208,0.0863,148.752,411000,4
5954,Wolfgang Amadeus Mozart,"String Quartet No.19 in C, K.465 ""Dissonance"": 1. Adagio - Allegro",1vbESePODu2h9uz3Lud9qz,8,0.272,0.133,0,-17.23,1,0.0367,0.866,0.125,0.251,0.27,139.409,676493,4
5955,Wolfgang Amadeus Mozart,"Adagio For Violin And Orchestra In E, K.261 - Cadenza: Itzhak Perlman: Adagio",1xd8KSM2VEehRWwWqNCYq8,7,0.196,0.0781,4,-23.513,1,0.0443,0.973,0.364,0.0934,0.0721,100.046,481000,4
5956,Wolfgang Amadeus Mozart,"Piano Concerto No. 23 in A major, K.488: 2. Adagio",2cAkagTEPUBKs4HLs6Rup6,9,0.231,0.0184,2,-29.779,1,0.0373,0.99,0.934,0.119,0.039,93.043,398760,3
5957,Wolfgang Amadeus Mozart,"Flute Concerto No. 1 in G Major, K. 313: 2. Adagio ma non troppo - Cadenza and Lead-in: Susan Palma",2hqmT3nGpRR9jA9r0HEZ4P,10,0.286,0.0392,2,-25.741,1,0.0457,0.982,0.782,0.137,0.159,82.97,539160,3
5958,Wolfgang Amadeus Mozart,"Divertimento in D, K.334: 4. Adagio",3D0nw985kanPJzDChPUYSK,9,0.193,0.186,9,-23.354,1,0.0663,0.837,0.00397,0.113,0.136,90.184,363707,3
5959,Wolfgang Amadeus Mozart,"Symphony No.29 in A, K.201: 1. Allegro moderato",3YTRdq2HgsQaCzi9hQM5cR,7,0.361,0.13,9,-19.273,1,0.0413,0.949,0.856,0.131,0.431,144.491,487000,4
5960,Wolfgang Amadeus Mozart,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": I. Allegro aperto",4GrNa5Q3mSUh3npF0A1SEQ,8,0.384,0.112,9,-22.263,1,0.0429,0.935,0.421,0.14,0.342,124.876,582413,4
5961,Wolfgang Amadeus Mozart,"Piano Sonata in F Major, KV 547a (Anh.135) II Allegretto",4gQc9eA2uTlTfCqm84wYv6,8,0.393,0.522,2,-17.314,0,0.0331,0.93,0.934,0.0878,0.891,122.179,77351,4
5962,Wolfgang Amadeus Mozart,"Piano Sonata No. 15 in F Major, KV 533/494 I Allegro",5kie0veb8cB5OcD5yVlVk6,11,0.224,0.424,5,-17.989,1,0.0298,0.919,0.913,0.134,0.703,169.58,335964,4
5963,Wolfgang Amadeus Mozart,"Piano Sonata No.5 in G Major, KV 283 I Allegro",65FDl6KXddEbly2rWdeJsU,9,0.417,0.412,7,-16.395,1,0.0279,0.921,0.815,0.155,0.723,136.307,160396,3
5964,Wolfgang Amadeus Mozart,"Piano Sonata No.12 In F, K.332: 2. Adagio",6upaX1PLWu2eZ4JOcgRZ2f,9,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.505,284000,4
5965,Wolfgang Amadeus Mozart,"Piano Sonata No.16 in C, K.545 ""Sonata facile"": 1. Allegro",6ygLBFll46OKq3fvurwWen,10,0.242,0.286,11,-22.854,1,0.0339,0.975,0.758,0.114,0.639,132.609,270253,4
5966,Wolfgang Amadeus Mozart,"Fantasia In D Minor, K.397: Andante-Adagio-Allegretto - Live",7CHEEgWJkkeetB4uiXmeBD,9,0.424,0.0375,2,-23.589,0,0.0536,0.989,0.9,0.0479,0.169,131.517,368507,4
5967,Wolfgang Amadeus Mozart,"Divertimento in D, K.205: 2. Menuetto",7z8tTh3DwbrJUKiv5tEBpu,7,0.541,0.0212,2,-20.767,1,0.0537,0.951,6.27e-05,0.225,0.22,108.294,161000,4
5968,Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B-Flat Major, KV 281 III Allegro",00vc9idF1rfTE65ozI6c1Y,6,0.324,0.409,10,-18.766,1,0.0326,0.963,0.892,0.117,0.609,136.254,323124,4
5969,Wolfgang Amadeus Mozart,"Flute Quartet No. 4 in A Major, K. 298: III. Rondieaux: Allegretto grazioso, ma non troppo presto, pero non troppo adagio.",01Vn8e4TylKx7xWRdgN8QD,0,0.375,0.148,9,-18.278,1,0.0382,0.974,0.829,0.112,0.502,129.178,190000,4
5970,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 III Rondo",03e4oeubVcHWQUrdJaXrZn,6,0.466,0.479,2,-20.675,1,0.0308,0.905,0.915,0.105,0.673,136.194,382693,3
5971,Wolfgang Amadeus Mozart,"Flute Quartet in C Major, K.Anh. 171/K. 285b: II. Andantino con variazioni",04ZMzUfPoHJeM0DKbCZv6z,0,0.383,0.0777,0,-20.542,1,0.0502,0.965,0.83,0.0503,0.169,115.794,649693,4
5972,Wolfgang Amadeus Mozart,"Flute Quartet No. 1 in D Major, K. 285: III. Rondo",0OikL3SheJvYHD7Tu3kMCB,1,0.426,0.178,2,-18.685,1,0.0386,0.967,0.839,0.151,0.732,135.044,257400,4
5973,Wolfgang Amadeus Mozart,"Piano Sonata No.5 in G Major, KV 283 III Presto",0oJtS9ZHdaDd3AEQbq2tsZ,8,0.316,0.436,0,-18.291,1,0.0279,0.923,0.901,0.114,0.545,131.607,189919,1
5974,Wolfgang Amadeus Mozart,"Piano Sonata No. 7 in C Major, KV 309 I Allegro Con Spirito",0ubU5oVhOpT2PyOiUXp3co,8,0.436,0.413,0,-17.837,1,0.032,0.936,0.879,0.146,0.533,153.853,247997,4
5975,Academy of St. Martin in the Fields,"Serenata notturna in D, K.239: 2. Menuetto - Trio",0v5vmh17Mg5dlBUvGVQs2s,0,0.456,0.0336,2,-22.099,1,0.0425,0.974,0.47,0.0652,0.404,117.819,227333,3
5976,Wolfgang Amadeus Mozart,"Piano Sonata No. 2 in F Major, KV 280 III Presto",0v7Gkaj1gR9ABpI0huZvON,7,0.377,0.448,5,-19.55,1,0.0325,0.921,0.906,0.136,0.76,121.339,196166,4
5977,Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B-Flat Major, KV 281 I Allegro",0yHArGjmTouKdJWGlcXgyi,7,0.311,0.389,10,-19.746,1,0.0321,0.945,0.926,0.184,0.703,117.175,219345,4
5978,Wolfgang Amadeus Mozart,"Piano Sonata No. 15 in F Major, KV 533/494 III Rondo",157wqPwzGCtvgFAMwHkwke,10,0.411,0.402,5,-20.941,1,0.0291,0.947,0.889,0.118,0.695,153.514,327462,4
5979,Arthur Grumiaux,"Violin Concerto No.2 in D, K.211: 2. Andante",16x8leNlwhSSuamWJ4ledn,0,0.197,0.175,7,-19.863,1,0.0421,0.959,0.304,0.17,0.128,99.447,391000,4
5980,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 I Allegro Con Spirito",1AhCouTnhiHTF0CslRxjPm,7,0.357,0.5,2,-20.386,1,0.0313,0.903,0.888,0.0915,0.712,127.098,212531,4
5981,Wolfgang Amadeus Mozart,"Flute Quartet No. 1 in D Major, K. 285: I. Allegro",1J7XRJ6Hj5tkTEJoavaShw,1,0.413,0.152,2,-18.326,1,0.0386,0.977,0.902,0.116,0.594,132.477,414533,4
5982,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 II Andante Con Expressione",1QzHWe0WReUQ9pVEbXgTuW,6,0.379,0.204,7,-22.877,1,0.0377,0.962,0.904,0.105,0.413,177.123,257322,4
5983,Wolfgang Amadeus Mozart,"Piano Sonata No.4 in E-Flat Major, KV 282 I Adagio",1W4gFlMtXAZScKOnokTfvV,7,0.331,0.319,3,-20.347,1,0.0286,0.978,0.882,0.145,0.407,104.338,166072,4
5984,Maria João Pires,"Piano Sonata No.12 In F, K.332: 2. Adagio",1W4zzdPKucho5SUZPhNfnw,0,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.505,284000,4
5985,Wolfgang Amadeus Mozart,"Flute Quartet No. 1 in D Major, K. 285: II. Adagio",22PYFcSRb6UEPE4fbQAVoF,1,0.252,0.049,4,-27.76,0,0.053,0.96,0.817,0.255,0.377,157.055,162200,4
5986,Wolfgang Amadeus Mozart,"Piano Sonata No.5 in G Major, KV 283 II Andante",2TIukQEb9Gze7hHd7TRNe0,8,0.347,0.421,0,-19.973,1,0.0295,0.957,0.849,0.138,0.773,102.92,184071,4
5987,Viktoria Mullova,"Violin Concerto No.4 in D, K.218: 2. Andante cantabile",2aLGvVe3WQUbpul04gHhCa,0,0.274,0.0545,1,-23.398,0,0.0427,0.974,0.536,0.153,0.123,115.934,373400,4
5988,Wolfgang Amadeus Mozart,"Adagio and Fugue in C Minor, K. 546",2bom7Z1G2xjKCEGVa16Um3,0,0.724,0.118,0,-22.774,0,0.0617,0.967,0.886,0.11,0.377,75.421,500024,4
5989,Wolfgang Amadeus Mozart,"Flute Quartet No. 4 in A Major, K. 298: I. Andante",2eRUQrV2Rqbl0IwY8Gee7w,0,0.245,0.16,9,-20.651,1,0.0483,0.976,0.758,0.16,0.587,83.161,363560,4
5990,Wolfgang Amadeus Mozart,"Violin Concerto No. 1 in B-Flat Major, K. 207: II. Adagio",3F7tq9aIIKjct7D6lKl4xQ,8,0.162,0.0486,3,-27.019,1,0.0445,0.849,0.37,0.142,0.0665,89.897,556773,3
5991,Wolfgang Amadeus Mozart,"Piano Sonata No. 6 in D Major, KV 284 II Rondeau En Polonaise",3FXvRwUMJBah3FSBQgBgNk,7,0.307,0.298,9,-21.81,1,0.0323,0.957,0.877,0.143,0.464,148.544,229995,4
5992,Wolfgang Amadeus Mozart,"Piano Sonata No.4 in E-Flat Major, KV 282 II Menuetto I-II",3HoGdbQHAplyr2s9Sf7ZKg,7,0.52,0.329,10,-21.823,1,0.0313,0.975,0.913,0.121,0.672,131.285,165832,3
5993,Vladimir Ashkenazy,"Piano Concerto No.2 in B flat, K.39: 2. Andante staccato",3MM04JnDL2WsKc12aIrBl0,0,0.26,0.0537,5,-26.078,1,0.0389,0.991,0.876,0.112,0.127,72.103,320000,4
5994,Mitsuko Uchida,"Piano Sonata No.7 in C, K.309: 2. Andante, un poco adagio",3MZmLkiFoGDsZ717oS2X9O,0,0.341,0.0404,5,-30.088,1,0.0492,0.993,0.909,0.0825,0.226,106.627,289000,3
5995,Wolfgang Amadeus Mozart,"Piano Sonata No. 2 in F Major, KV 280 I Allegro Assai",3N3UboV9AwvxKlK1Qkw9RE,7,0.34,0.413,5,-18.998,1,0.0313,0.901,0.908,0.171,0.587,110.838,236717,3
5996,Wolfgang Amadeus Mozart,"Piano Concerto No. 20 in D Minor, K. 466: 2. Romance",3PgefWPBpFVJS7oOtqeIbI,6,0.269,0.0583,10,-22.605,1,0.0311,0.987,0.768,0.0688,0.129,75.862,599000,4
5997,Wolfgang Amadeus Mozart,"Adagio in C Major, K. 356",3gDhLvr1gqYJvzciyyFXyB,0,0.861,0.179,0,-15.848,1,0.0803,0.986,0.961,0.11,0.744,120.001,112027,4
5998,Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B-Flat Major, KV 281 II Andante Amoroso",3t7VywFkYxLqmjJwM8bU84,6,0.339,0.313,3,-20.107,1,0.0316,0.967,0.863,0.127,0.749,123.211,146043,3
5999,Mitsuko Uchida,"Piano Sonata No.17 in B flat, K.570: 3. Allegretto",3wzrHMqdPrPZPGmOP6YOlr,0,0.433,0.122,10,-25.723,1,0.0449,0.995,0.923,0.0789,0.781,143.431,208000,4
6000,Wiener Mozart Ensemble,"Divertimento No. 5 in D Major, K. 205: 3. Adagio",3xDNm5mZ8XAxj7h5C2moa6,0,0.173,0.0603,9,-27.062,1,0.0432,0.948,0.915,0.197,0.126,87.873,272640,3
