,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5015,French Montana,Lifestyle (feat. Kodak Black & Kevin Gates),7pN2yxjEd1KdNzXdy8an9W,55,0.573,0.884,7,-4.298,1,0.22,0.00922,0.0,0.424,0.515,184.968,161451,4
5016,Unha Pintada,Milu - Ao Vivo,0tZkqDtD8gGEiwFBxOLqf5,21,0.72,0.734,10,-6.996,1,0.0751,0.844,0.00286,0.327,0.736,134.966,172016,4
5017,Ivete Sangalo,Nabucodonosor - Ao Vivo Em São Paulo / 2018,007UJRr4vvfwnAAAE4GpeK,46,0.664,0.904,1,-7.774,1,0.052,0.00774,0.0,0.131,0.628,87.506,204493,4
5018,Billy Talent,"Hey Hey, My My (Into the Black)",7kC7uXX8ZCp6vSCPPp9DFt,0,0.471,0.964,2,-3.06,1,0.066,4.74e-05,0.00165,0.237,0.337,132.965,291107,4
5019,French Montana,Wanna Be (feat. PARTYNEXTDOOR & London On Da Track),2DxHdJYeBvbiceEszdrGtr,54,0.765,0.795,10,-4.559,0,0.151,0.22,0.000397,0.108,0.654,101.981,202425,4
5020,Richard Ramsey,Slumber,6A72j6HPfF8Y52nPK6BXRk,70,0.56,0.0196,0,-25.043,1,0.0446,0.994,0.93,0.0964,0.287,71.694,118404,4
5021,YUNGBLUD,hope for the underrated youth,24qhW8fqWyrMHqkBfM2HPk,70,0.225,0.774,11,-3.18,0,0.0483,0.0222,0.0,0.111,0.167,157.525,240907,4
5022,Lorena Chaves,Festa,4WnwLFtG0fzEzOUSV9fbYU,45,0.862,0.512,0,-10.658,1,0.0732,0.0597,0.0,0.107,0.965,128.0,178785,4
5023,Mc Gw,Medley Dos Fluxos,5N0S63Slf7Khx4X0qzHFWS,45,0.906,0.806,2,-1.972,1,0.372,0.502,0.00346,0.0935,0.369,130.022,177264,4
5024,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",4v2BLMhWtVvBnZwuoiKxja,67,0.572,0.778,9,-4.178,0,0.189,0.0153,0.0,0.188,0.294,159.904,202098,4
5025,ONEUS,LIT,5UX7u7znDeHnDa3iynEhcm,65,0.772,0.859,11,-3.273,0,0.0679,0.186,0.0,0.309,0.845,131.976,229907,4
5026,W&W,Ups & Downs,6zrkWFn28ep82mbAXsQn1k,67,0.567,0.907,8,-3.154,1,0.0498,0.166,0.000619,0.102,0.242,130.048,182192,4
5027,sickobabyxo,8-00,0MgPHLzPkKeidFzixBnDpL,45,0.702,0.339,5,-10.882,1,0.468,0.0165,0.0,0.078,0.532,135.764,140312,4
5028,Whadi Gama,Piscininha Amor - Dennis DJ Remix,3KHYfQoHOUZkpiXVhfmPxy,45,0.832,0.925,11,-4.942,1,0.0648,0.0578,0.0,0.0895,0.906,150.04,155223,4
5029,French Montana,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",7ntUbTIwmwOD6ygCMRZT6e,52,0.774,0.836,9,-2.323,0,0.152,0.288,2.44e-05,0.0824,0.494,112.014,201271,4
5030,Mau y Ricky,BOTA FUEGO,6Y6YC93R1r0CISm5iC4j27,79,0.728,0.83,11,-4.0,1,0.36,0.234,0.0,0.0962,0.633,175.984,223187,4
5031,Unha Pintada,Solteiro Não Trai - Ao Vivo,2VOoxVUzKkqUPrTmlinVLO,20,0.615,0.8,7,-6.669,0,0.048,0.851,0.0272,0.114,0.384,137.042,191216,4
5032,Naiara Azevedo,Teste Drive,15jfbpvCxXfwR5eiCnr5L8,46,0.831,0.849,8,-2.669,1,0.0415,0.322,0.0,0.0905,0.664,109.071,215797,4
5033,French Montana,What It Look Like,1lraaEiZNvw1An5GWX3Rxl,53,0.471,0.745,11,-3.9,1,0.352,0.0196,0.0,0.348,0.593,82.553,169586,4
5034,Hot e Oreia,Rappers,1kAorWSIl65iR7GvAdHIR5,45,0.867,0.541,9,-8.267,1,0.215,0.0504,0.0,0.112,0.442,139.956,165056,4
5035,Duzz,Sentença,42XPyo3qPc5OknFetWFuyN,45,0.62,0.666,5,-6.335,0,0.13,0.0195,0.0,0.132,0.0379,136.913,186698,4
5036,Terno Rei,Vento na Cara,1fiAekO0fv0UNtAhj9EFrV,45,0.533,0.486,2,-9.324,0,0.0342,0.423,0.0245,0.204,0.0824,131.885,208000,4
5037,Unha Pintada,É So Oi e Tchau - Ao Vivo,5uCXaKb0rDk0esiCp4UfJm,19,0.649,0.77,9,-6.032,1,0.0528,0.881,4.05e-05,0.561,0.748,137.045,199915,4
5038,Lucas e Orelha,Você Desorganiza,4iURUYXlhgENPDovWJg3Vv,45,0.492,0.254,9,-11.696,1,0.0834,0.854,0.0,0.182,0.827,115.257,170840,4
5039,Leozin,Bape,7bTKJai6XMzq4MYnx1PMDx,45,0.684,0.515,2,-8.034,1,0.108,0.338,0.0,0.316,0.482,130.027,180923,4
5040,Heart,Alone,2mlG59LBEqfzfgZc0UoZKm,0,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733,4
5041,Maquiny,Camarim,1BozLp4I0BcqA5hDAhxV8h,45,0.756,0.71,4,-6.499,0,0.107,0.423,1.16e-05,0.1,0.46,117.064,182564,4
5042,Renan e Rafael,Passou da Conta - Ao Vivo,5IrkKyLSdcBcc9qKBwhqjL,45,0.518,0.626,0,-3.578,1,0.0906,0.629,0.0,0.0913,0.573,79.603,128927,4
5043,Unha Pintada,Tiro Certo - Ao Vivo,12gpnILIlNgfFR3IclQcQK,19,0.681,0.867,4,-6.855,1,0.0586,0.841,0.0532,0.624,0.885,137.111,87014,4
5044,Melim,Não Demora - Ao Vivo,2DCWNikJ02v2vScmp2JSqG,46,0.586,0.64,8,-7.665,1,0.0608,0.411,0.0,0.918,0.483,175.771,165835,4
5045,Dalex,Hola - Remix,5stPVcRqb4qixbafP9e8lt,87,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,4
5046,Lost Synth-Heroes,Peaceful Ascent,0DsxVYCKVLHFMzSMmm4526,59,0.787,0.503,7,-9.339,0,0.0853,0.000823,0.659,0.0516,0.737,149.956,85600,4
5047,Unha Pintada,Todo Mundo Vai Sofrer - Ao Vivo,13Qffvj93ooZ7wIhoSXiAP,19,0.732,0.762,1,-6.574,1,0.111,0.899,0.0,0.369,0.781,134.88,109270,4
5048,Stealth Octoids,Chordz,4Rd1a2fz06iUVVJ2yrFrYQ,59,0.629,0.891,7,-7.315,1,0.0507,0.000112,0.582,0.324,0.474,149.995,192000,4
5049,David Guetta,Stay (Don't Go Away) [feat. Raye] - Adam Trigger Remix,1EZVqwQszbqhILz8faJ28o,61,0.744,0.855,9,-4.348,0,0.066,0.0365,4.02e-05,0.24,0.716,127.957,159844,4
5050,French Montana,No Stylist (feat. Drake),1LYYsrjs2VIKB8t534B3cm,49,0.762,0.696,5,-4.795,0,0.126,0.0172,1.33e-06,0.22,0.532,147.123,189692,4
5051,Brasa Church Music,Emanuel - Ao Vivo,37NDNTeiwjAM9hareLs7XQ,45,0.401,0.552,0,-10.016,0,0.0282,0.305,5.81e-05,0.073,0.44,139.852,417823,4
5052,Tove Lo,Bad as the Boys,3e20HtdIlujFpeaM20nAmN,60,0.707,0.818,7,-4.891,1,0.0391,0.0702,1.61e-05,0.105,0.489,150.084,186556,4
5053,RITUAL,Using (with Emily Warren) - MEDUZA Remix,7c6tga0CoT6IHhHt16EcBd,61,0.56,0.939,0,-6.013,0,0.0451,0.00304,0.0924,0.106,0.141,123.974,166452,4
5054,Skillet,Legendary,2pYaGdqXBrl8MdvuwgtBb7,69,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4
5055,French Montana,No Shopping (feat. Drake),43uQtNJUmlEdJtjbz6GdGL,51,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.249,83.505,227727,4
5056,Cigarettes After Sex,Touch,7L008LQNTv3qZQ3eZrjqVq,66,0.484,0.5,6,-9.404,1,0.0242,0.366,0.924,0.103,0.38,95.995,292853,4
5057,French Montana,"Twisted (feat. Juicy J, Logic & A$AP Rocky)",3CiXFXXykPmgZAKyK5iQ95,52,0.85,0.866,11,-3.003,1,0.165,0.00934,0.0,0.244,0.91,84.916,262135,4
5058,Unha Pintada,Deixa Eu Beber Deixa Eu Chorar - Ao Vivo,632X20KbG1VneDqmQvdePO,19,0.669,0.828,10,-5.793,1,0.111,0.857,0.0021,0.245,0.467,137.029,173714,4
5059,Louvor IIR,Fogo em Teus Olhos - Ao Vivo,0UVdZFc2TzKZzDVeFgGk3P,45,0.289,0.619,4,-8.998,0,0.0439,0.0263,4.28e-05,0.0907,0.155,67.641,417866,4
5060,Unha Pintada,Morar no Bar - Ao Vivo,0s5mvRD1c6KBRKUIZHkAIL,19,0.645,0.797,2,-6.341,0,0.05,0.812,0.0694,0.498,0.368,137.138,112144,4
5061,French Montana,Say Goodbye (feat. Belly),1aWqKElqteGfME3q8JMeIz,52,0.624,0.616,1,-6.818,0,0.0535,0.0492,0.00127,0.434,0.297,97.006,227861,4
5062,Rex Orange County,Pluto Projector,64BjH0cofoZQLz7STwGqyw,70,0.551,0.219,5,-11.196,1,0.0285,0.707,0.000691,0.118,0.191,80.978,267520,4
5063,Mc Andynho Ramos,Vai Toma Rajada,4VjPm4zUulc6tf9jPw7jZi,46,0.83,0.785,10,-9.085,0,0.196,0.0958,1.36e-05,0.0738,0.961,175.014,147148,4
5064,Paulo Londra,Party (feat. A Boogie Wit da Hoodie),5PDoWY5Av2Ba3rWIdY9Ij0,77,0.906,0.672,10,-6.771,0,0.039,0.202,2.78e-05,0.0986,0.793,105.977,210316,4
5065,Rvssian,B11 (feat. Myke Towers),4o1DxRjMCHDwBiOKv88rOl,84,0.759,0.717,0,-5.014,1,0.115,0.0672,0.000455,0.131,0.195,99.946,251929,4
5066,Vitor Kley,Adrenalizou (Microfonado),1ypl5nxz0AqylTybH2LwGO,45,0.716,0.647,9,-5.147,1,0.0424,0.482,0.0,0.649,0.413,123.036,184451,4
5067,Kalli,Fluxo,3Vydz6ntixoT4T0oCXv9aN,45,0.738,0.652,1,-5.501,0,0.072,0.364,0.0,0.103,0.578,135.022,156444,4
5068,Flowavez,Foreplay - Radio Edit,0ONK2veMuvNNHpaKBTiTnA,45,0.849,0.55,8,-8.284,1,0.0628,0.0349,0.834,0.107,0.313,123.063,177633,4
5069,Unha Pintada,Eu Quero Beber - Ao Vivo,7go5x7UapnK2DWwsNsG73c,17,0.674,0.855,6,-4.956,1,0.0693,0.872,0.00824,0.283,0.747,136.995,229224,4
5070,Roy Orbison,Pretty Paper,3xMzLqG3NlMExnvLtczF64,7,0.42,0.259,7,-11.612,1,0.0278,0.718,0.0,0.404,0.394,80.363,164067,3
5071,Unha Pintada,Casal Raiz - Ao Vivo,0EkmRFCLDnKW8vrJmAX34T,17,0.745,0.71,0,-7.563,1,0.0675,0.809,0.000147,0.35,0.73,135.056,142884,4
5072,Motörhead,Leaving Here,6kcfw6R8s68uLQcqjzaPZN,0,0.365,0.858,5,-9.242,0,0.0961,0.013,2.15e-06,0.162,0.738,106.25,173933,4
5073,French Montana,That Way,2Gup97UjfFgPB2wqwQUCmc,51,0.805,0.698,4,-5.672,0,0.0731,0.0821,0.0,0.262,0.809,100.093,134918,4
5074,French Montana,Coke Wave Boys (feat. Chinx & Max B),5IgEFxNQRbgMJ7UW7kvDlx,52,0.653,0.821,6,-4.79,0,0.218,0.258,0.0003,0.166,0.256,83.869,253212,4
5075,Tinashe,Life's Too Short,63Zh4dXVMr6KzH9LGg2LAK,62,0.639,0.555,0,-7.1,1,0.0556,0.573,0.0,0.0878,0.476,77.477,191045,4
5076,Khalid,Better,339Y993TrFyWyO438be0RY,70,0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028,229400,4
5077,JM Puxado,Nesse Vai e Volta - Live,7nWN4xysN7yiYePAAIfX1w,45,0.56,0.798,10,-6.265,1,0.115,0.333,2.2e-06,0.117,0.519,185.937,178208,4
5078,Os Arrais,Rojões - Ao Vivo,7vbPb7VKcQ3gwfnAQT1lFF,38,0.231,0.474,0,-9.701,0,0.0364,0.142,0.0,0.989,0.101,74.804,299076,1
5079,Procol Harum,A Whiter Shade of Pale - Original Single Version,78ZqE2tjAxbqEGGlvGnQfT,68,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,248947,4
5080,Chico Teixeira,No Rancho Fundo,2MEkfzmtPj7LUdXrz4hM8Y,45,0.695,0.283,1,-11.575,1,0.0329,0.874,0.00157,0.122,0.398,114.068,249443,4
5081,MC Gomes,Senta Escondido,3UsXF8pHfTLLRCjU52SWL9,45,0.841,0.944,8,-3.699,1,0.141,0.561,0.000156,0.0984,0.881,149.964,174801,4
5082,Maître Gims,Hola Señorita,71MEWIf4Itr8Pd9OW5Mq7q,73,0.588,0.796,0,-3.945,0,0.262,0.386,0.0,0.198,0.546,192.128,206853,4
5083,YUNG LIXO,Sahara,4CZETXuHsFplr0ngWp1aJJ,45,0.787,0.769,0,-7.248,1,0.114,0.0696,1.21e-05,0.0745,0.721,140.249,164598,4
5084,Brainwave Samples,Distant Rain Pt. 2,69L094NBbXerjHjjMFDvoH,61,0.159,0.0642,2,-23.789,1,0.144,0.153,0.988,0.438,0.00463,81.885,164453,4
5085,Matt Johnson,Human Nature - Acoustic,6I3lZJDnuEDpBxbJeK8lDI,55,0.63,0.369,2,-9.573,1,0.0391,0.714,0.0,0.106,0.492,152.083,227763,4
5086,Davi Fernandes & Cultura do Céu,Tu És Adorado Aqui - Ao Vivo,7v0O1UgFz4N7ibJvHx5ssV,45,0.254,0.554,0,-9.138,1,0.0373,0.195,0.0304,0.0561,0.175,118.55,410975,4
5087,Moon Laika,Sleep Hibernation,0ek2PwrDkUWRqoaTq6WKDj,69,0.142,0.013,7,-33.299,1,0.0428,0.984,0.909,0.0994,0.0708,72.917,175132,4
5088,Opus Monik,Waves,2Qmg0oyUxivJVhVxbXEZcO,69,0.0723,0.101,3,-22.677,1,0.0498,0.783,0.895,0.102,0.0319,79.804,200946,3
5089,Carvalho & Mariano,Embriagando Solidão - Ao Vivo,1DJ7oTSqLW1XAJKUjXOaNX,45,0.646,0.794,1,-2.517,1,0.0388,0.28,0.0,0.864,0.725,108.896,212960,4
5090,Juan Marcus & Vinícius,Alguns Defeitos - Ao Vivo Em São José Do Rio Preto / 2019,2YFFjN9eu6yUAeLr2QJBE8,45,0.756,0.353,2,-10.381,0,0.0412,0.726,0.0,0.7,0.7,109.95,185421,4
5091,"Eu, Você e o Samba",Só Pra Contrariar - Ao Vivo,2sJVGjmTMoySj9DhBCpcsg,45,0.511,0.768,2,-8.326,1,0.193,0.809,6.79e-05,0.727,0.829,118.129,195105,4
5092,Charles Bolt,Tone of Love,3Z0n8POAcDQCSyxA06cqbW,68,0.472,0.0527,7,-21.17,1,0.0623,0.995,0.969,0.115,0.227,87.71,198953,4
5093,French Montana,Slide (feat. Blueface & Lil Tjay),3aFGDuv8GHKHINfjRTn650,48,0.532,0.706,5,-3.895,0,0.26,0.0909,0.0,0.185,0.586,96.033,186344,4
5094,Shapeless,UNO,4F4U2khBkuXNqHYUPwlkKl,46,0.801,0.905,1,-4.799,0,0.0683,0.0986,0.839,0.315,0.76,124.054,174194,4
5095,French Montana,Wiggle It (feat. City Girls),3aFJuEqwuvZRjWULDr0rEx,48,0.79,0.777,10,-4.697,0,0.043,0.0107,2.01e-05,0.153,0.581,101.939,162201,4
5096,Erykah Badu,Green Eyes,0JuOfW2FkCCchv135UvAar,1,0.383,0.289,5,-13.309,0,0.0515,0.315,0.0213,0.0603,0.189,76.004,605027,4
5097,Mc Kitinho,Amiga Que Colabora,35G6eSUuepBIyKpthcmvIP,20,0.682,0.834,4,-3.43,1,0.4,0.377,0.0055,0.0837,0.738,65.352,152927,4
5098,YK Osiris,Worth It,4XiGKQqbmnMVxDzUj6j3f2,78,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253,5
5099,French Montana,Saucy,0Y5ANBQLPF4Q3adGp71NVx,48,0.549,0.884,3,-5.503,0,0.151,0.0613,0.0,0.151,0.387,146.022,236715,4
5100,French Montana,Lockjaw (feat. Kodak Black),29UgEHyxg63NDzckA3hLk5,48,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.277,0.26,169.912,223147,4
5101,blackbear,1 SIDED LOVE,39bs2V8huzcmWoeSlHKZeP,74,0.584,0.42,8,-7.827,1,0.0322,0.236,0.0,0.119,0.283,90.051,170667,4
5102,Tame Impala,Patience,2drEUEg0TYQR6dDEHkpuPE,72,0.546,0.859,1,-5.966,1,0.0306,0.00223,0.000947,0.0529,0.645,99.965,292267,4
5103,Krawk,Debochado,1tcKVyWJuSWT7oiwa3Xy5W,45,0.851,0.467,6,-8.757,1,0.368,0.466,0.0,0.11,0.568,80.003,141750,4
5104,Barulho De Chuva,"Barulho de Chuva para Dormir Profundamente, Pt. 03",44KkDQuwDBdJbVYFHYjUuL,45,0.169,1.0,6,-23.48,0,0.0428,0.974,0.696,0.959,1e-05,80.721,105511,4
5105,Spencer Barnett,Waste My Time,0XdX97yyiP6xf6yY10UEcP,57,0.747,0.615,2,-6.191,1,0.0348,0.0184,0.00233,0.0989,0.378,156.012,205921,4
5106,João Figueiredo,Eu Vou,3BwnSIdSi5tVpC8wWudWXG,45,0.443,0.432,7,-10.88,1,0.0295,0.129,1.19e-05,0.0786,0.0684,133.935,475187,4
5107,The Supremes,The Little Drummer Boy - Stereo,4ANzaH9kAQfk9pqKDEUwzL,4,0.634,0.359,7,-9.722,1,0.0283,0.663,1.71e-06,0.169,0.208,110.195,188000,4
5108,O Rappa,Take It Easy My Brother Charles,5P1D1YtcuFNpowuVzrKKTx,0,0.841,0.615,5,-8.637,1,0.088,0.123,5.38e-06,0.0752,0.498,89.796,246733,4
5109,The Supremes,Children's Christmas Song - Mono Version,5VNWKGOXY8Gew3UDEbps8n,4,0.634,0.91,10,-4.203,1,0.0454,0.55,2.97e-05,0.147,0.531,116.266,166680,4
5110,The Supremes,Silver Bells - Stereo,77ip2oDqQjna6jf70q7tme,1,0.373,0.344,8,-10.95,1,0.0273,0.586,9.97e-06,0.144,0.308,75.628,179267,3
5111,Lil Peep,When I Lie,7CS41pvRBhejuFs4m5nwtr,71,0.737,0.588,8,-4.872,0,0.0467,0.00269,0.0,0.276,0.262,150.936,237000,4
5112,Os Barões Da Pisadinha,Galanteador,369assWyWH7VUHcBKMEnGF,45,0.764,0.789,0,-5.74,1,0.0456,0.475,0.0,0.073,0.938,171.978,141688,4
5113,The Supremes,My Favorite Things - Stereo,4ejZrORdMnoANZHOatEQ1O,0,0.363,0.452,0,-10.322,1,0.0286,0.182,0.0,0.374,0.26,81.803,168800,1
5114,W&W,Moscow (AR288),2q9aAnCoaOL0rkYrY1sxCR,5,0.542,0.581,2,-8.64,0,0.033,0.0452,0.00209,0.12,0.12,130.02,132197,4
5115,Asking Alexandria,The Violence,0C5X8RJXZNuGO2CfQJumb5,69,0.646,0.851,8,-4.22,0,0.0662,0.00618,0.0,0.629,0.333,129.918,208396,4
5116,NF,Leave Me Alone,3EtyEzMpfKSaoVhPunvbRV,77,0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,308652,4
5117,Mc IG,Tentei Parar,1JRd7pR5IAcY7sEYxtkQK3,45,0.76,0.543,0,-7.955,1,0.107,0.283,0.0,0.101,0.961,82.077,144878,4
5118,iambinhu,2077,71XRNEiiFfBfFDuXoar6lk,45,0.424,0.456,2,-8.31,1,0.222,0.0323,0.0,0.114,0.345,90.662,210505,5
5119,Chris Brown,Come Together (feat. H.E.R.),1IRU2kqvCmmySoB0ywJTmI,68,0.505,0.597,3,-6.21,0,0.0686,0.0725,0.0,0.0954,0.239,82.134,234147,4
5120,Pedro Paulo & Alex,Eu Sei Disso E Muito Mais - Ao Vivo Em Goiânia / 2019,75kdEUfsR59POvnViDej6f,45,0.754,0.85,6,-3.28,0,0.0431,0.598,0.0,0.614,0.585,120.001,179474,4
5121,Vic Mensa,Shades Of Blue,11rBpUQ55kTxHYnw0hm1RI,0,0.517,0.573,3,-7.031,0,0.511,0.407,0.0,0.315,0.416,95.614,286387,3
5122,Ana Carolina,Com Vista Para Amar,6uiF6UbsVRaWMobeNVe2fo,45,0.66,0.612,7,-9.489,1,0.0437,0.49,0.0,0.0684,0.442,100.021,154581,4
5123,Os Arrais,Luz - Ao Vivo,5uPUR8AvzVYQPbxPfmk2SV,37,0.481,0.533,5,-9.002,1,0.027,0.0929,0.0216,0.739,0.298,96.062,220128,4
5124,Vou pro Sereno,Eu Volto pra Almoçar,6sajwCdSTrQSR47zc0UShL,45,0.466,0.643,5,-7.145,1,0.132,0.734,0.0,0.328,0.861,79.066,206239,3
5125,Os Arrais,Oração - Ao Vivo,0FdJIIzsqOZyLz1OCz4FfD,37,0.243,0.429,0,-8.654,1,0.0306,0.0383,3e-05,0.975,0.114,95.327,277359,4
5126,UCLÃ,Nas Alturas,5bgLqAfunEaExdIzaZVh2t,45,0.561,0.649,3,-7.268,0,0.407,0.219,0.0,0.159,0.793,88.074,257509,5
5127,Josep Alba,Buenas Noches,72kIC2q0kaOleQ3uCWU6eN,67,0.0825,0.0746,7,-22.405,1,0.0452,0.855,0.936,0.109,0.0779,83.192,278797,4
5128,Música Para Dormir Rápido,Ambiente Nocturno del Mar,1k2YVhiWT9u1iMRfTxlSjX,57,0.191,0.0886,2,-21.434,1,0.0359,0.892,0.947,0.429,0.039,72.682,150625,3
5129,Ghost,Mary On A Cross,2HZLXBOnaSRhXStMLrq9fD,65,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4
5130,Lil Vith,Jimmy Choo,1fRffkI0JqUtXgvAzsXgnh,45,0.946,0.726,1,-6.104,1,0.275,0.0711,0.0,0.0818,0.594,100.012,149403,4
5131,Tinashe,Feelings,5ImmilkfIH2kTLYnGaqOqO,63,0.526,0.609,2,-7.01,1,0.108,0.137,2.39e-05,0.0843,0.455,155.14,185874,4
5132,TWICE,GET LOUD,06rOypJlNqSmHXT3FymVp6,65,0.727,0.956,11,-3.636,0,0.0725,0.046,0.00128,0.338,0.851,119.999,186970,4
5133,Alicia Keys,Show Me Love (feat. 21 Savage & Miguel),4eFvubnLRBu8vMPZqu5eC9,73,0.643,0.751,5,-5.215,0,0.116,0.269,0.0,0.0507,0.735,129.143,239439,4
5134,Sigala,Wish You Well - Benny Benassi Remix,08rjzQsf8beRbqIZyX3Snw,68,0.588,0.83,5,-6.188,0,0.0521,0.0074,0.0,0.146,0.585,124.953,192000,4
5135,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",2VDTgXwf3F6kcpX4HI0BKy,64,0.585,0.525,7,-5.915,0,0.0817,0.034,2.6e-05,0.139,0.533,167.811,195747,3
5136,David Guetta,Jump,7yEM9hYRsw9R3pJB5W0gxb,65,0.775,0.941,0,-3.016,1,0.182,0.00106,0.0174,0.0781,0.362,127.997,214219,4
5137,TOMORROW X TOGETHER,Angel Or Devil,7pxea3fReuhapHvxXJn95P,68,0.792,0.73,7,-4.804,1,0.081,0.0201,0.0,0.366,0.436,104.008,232480,4
5138,Cat Dealers,Gone Too Long - FTampa Remix,4k8wjLKG0haGugL0MG5prc,48,0.696,0.817,10,-6.68,0,0.104,0.014,4.79e-05,0.0461,0.49,128.077,178125,4
5139,SUNMI,Noir 누아르,4yJ6CHGtEjUnMsZ4IMqReH,64,0.642,0.676,8,-4.771,0,0.0343,0.00389,0.0,0.0854,0.257,117.031,209679,4
5140,Gang Starr,Ex-Girl To Next Girl,6Iga4IwreocvE2iQORiCpJ,0,0.811,0.765,5,-6.23,1,0.223,0.335,1.35e-05,0.116,0.644,82.824,279840,4
5141,ASTRO,Blue Flame,6DTeLNeutILDk51f5IZN7d,67,0.6,0.9,10,-3.048,0,0.136,0.165,0.0,0.101,0.799,173.058,194720,4
5142,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,1mC2UjWt25Oixtqu7C6suL,64,0.684,0.818,4,-4.477,0,0.128,0.0469,3.39e-06,0.119,0.336,123.938,210968,4
5143,George Henrique & Rodrigo,Eu Queria Ser Você - Ao Vivo Em Goiânia / 2019,2KXANgy6gWLRvN8nYybHjC,45,0.876,0.627,3,-10.03,1,0.122,0.575,0.0,0.109,0.789,125.002,143193,4
5144,Burn-O,Roxo Escuro É Quentão,5PkYwUhQqnghlYgT5I4vww,45,0.902,0.69,9,-12.868,0,0.0828,0.0143,1.14e-05,0.0831,0.898,129.988,142154,4
5145,Ty Dolla $ign,Purple Emoji (feat. J. Cole),3OJ4LEE50iFELaHiZ09zif,75,0.707,0.543,8,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,163755,4
5146,Lil Nas X,Kick It,3qIV7Rnj3ZxLs2JcLPUbFV,65,0.739,0.484,9,-9.646,1,0.226,0.138,0.0,0.131,0.523,151.878,141987,4
5147,Antônio Carlos Jobim,O barquinho,2RYHqltWH7YJaSnBjiWjdp,0,0.435,0.311,7,-15.054,1,0.0362,0.928,0.0139,0.118,0.58,85.31,151053,4
5148,Antônio Carlos Jobim,Agua de beber,3Zhc3HUou4HW1R4B42f6ZB,0,0.602,0.441,11,-12.864,0,0.0323,0.72,4.09e-05,0.318,0.687,137.232,147587,4
5149,Antônio Carlos Jobim,O boto,7s42DMscsKxzKv45wvOFiX,0,0.454,0.297,1,-11.818,1,0.089,0.487,0.0,0.129,0.445,98.174,369907,4
5150,Katy Perry,Never Really Over - R3HAB Remix,2OAylPUDDfwRGfe0lYqlCQ,64,0.449,0.856,5,-4.788,0,0.0623,0.187,0.0,0.176,0.152,112.648,187675,4
5151,MAR ABERTO,De Presente pra Você,2MZVTUy40eX7mztyALdeei,36,0.648,0.364,9,-7.106,1,0.0345,0.767,0.0,0.1,0.421,114.032,166132,4
5152,Silva,A Luz de Tieta - Ao Vivo,67TKN26lm36IAo40wzQ6cx,45,0.718,0.826,9,-7.006,0,0.0682,0.0859,0.0,0.974,0.828,106.001,225992,4
5153,Cream,White Room,6qO6jJrFVVtWNdC6TfjI1e,0,0.578,0.706,0,-9.515,1,0.0331,0.23,0.00347,0.0775,0.408,109.824,296987,4
5154,Dj Guil Beats,Set Dj Guil Beats,2YDrfyYtVo5Y36ExtLCT0g,45,0.897,0.409,11,-5.343,0,0.191,0.284,0.0,0.142,0.537,129.979,222302,4
5155,Ícaro e Gilmar,O Que É Que Tem / Recaídas / Esqueça Que Eu Te Amo - Ao Vivo,538IbNq4ZbIxkyPp2nDusS,45,0.472,0.461,7,-6.615,1,0.0375,0.685,0.0,0.109,0.594,133.816,305746,1
5156,Dodô Pressão,Sentou e Gostou,27NvGhe0iqAHCdUIT4dyMO,45,0.856,0.801,2,-2.899,0,0.0843,0.269,0.0,0.0722,0.932,153.977,132500,4
5157,ScHoolboy Q,CHopstix (feat. Travis Scott),2EGtBS7Ws3ajiSkJLviFJ4,71,0.958,0.597,9,-7.092,0,0.111,0.0457,0.0,0.138,0.619,127.931,180453,4
5158,Dondoka,Tira Meu Nome da Boca,37RSrAtyaP2jjFxa3lnoAd,46,0.948,0.851,9,-0.714,1,0.0667,0.377,0.0,0.0364,0.881,129.992,72754,4
5159,Papazoni,Você Subia,42GAeeLGQi13njktwyF6Ax,45,0.706,0.832,7,-4.367,1,0.0594,0.45,0.0,0.0823,0.548,131.641,129616,4
5160,Tory Lanez,Beauty In The Benz (feat. Snoop Dogg),0BpYTh0O2ut5wvt0QtDGt4,76,0.72,0.517,10,-9.191,1,0.369,0.199,0.0,0.164,0.445,119.952,237452,5
